i,j,k,$W_i$,$W_j$,$W_i*W_j$,$W_{ij}$,$\epsilon$,direction
Brevibacillus,Rhizobium,Niastella,0.09119672175151719,0.05509370057525727,0.00502436488162314,0.14650270251119518,0.9336835990021771,deleterious
Brevibacillus,Rhizobium,Variovarax,0.4001606217003162,0.24625293200080425,0.09854072636496752,0.6216889448042994,0.7263630469292104,deleterious
Brevibacillus,Rhodococcus,Arthrobacter,0.1017466525526699,0.10244189479223689,0.010423119876262892,0.0,-1.0,deleterious
Brevibacillus,Rhodococcus,Bacillus,16.632580459025647,20.054144711232084,333.5521754465113,0.0,-1.0,reciprocal
Brevibacillus,Rhodococcus,Bosea,0.4959021261783238,0.908304022884462,0.45042989616472956,0.0,-1.0,deleterious
Brevibacillus,Rhodococcus,Burkholderia,3.3324205294146467,4.378491303156501,14.590974306502215,4.58534050460782,-0.5217704183755633,beneficial
Brevibacillus,Rhodococcus,Chitinophaga,1.6600826146797119,0.5871841741580683,0.9747742391348734,1.492029789045401,0.20968651907549365,reciprocal
Brevibacillus,Rhodococcus,Lysobacter,1.148939378176193,0.7139416730818666,0.8202757019247506,0.21149855842827844,-0.5900293958565845,deleterious
Brevibacillus,Rhodococcus,Mucilaginibacter,1.123900158512846,0.7296620384984904,0.8200672807292598,1.6436565588291467,0.3342863615134339,reciprocal
Brevibacillus,Rhodococcus,Niastella,0.09119672175151719,0.04119559929729187,0.003756903606502124,0.08419094078795622,0.9145651918504817,deleterious
Brevibacillus,Rhodococcus,Rhizobium,2.3964419574509312,2.5702495420271307,6.159453843632857,2.863526194129691,-0.36528149632485124,beneficial
Brevibacillus,Rhodococcus,Variovarax,0.4001606217003162,0.20994654402757046,0.0840123395819054,0.14415609880094313,0.2635936838824363,deleterious
Brevibacillus,Variovarax,Arthrobacter,0.1017466525526699,0.43218369734360684,0.04397324449254821,0.0,-1.0,deleterious
Brevibacillus,Variovarax,Bacillus,16.632580459025647,8.241069701227817,137.0702548741101,0.0,-1.0,reciprocal
Brevibacillus,Variovarax,Bosea,0.4959021261783238,0.8161026677324218,0.4047070481083101,0.0,-1.0,deleterious
Brevibacillus,Variovarax,Burkholderia,3.3324205294146467,4.151129717313756,13.83330989023958,3.97075719836782,-0.5539494230609074,beneficial
Brevibacillus,Variovarax,Chitinophaga,1.6600826146797119,0.07633674720695935,0.12672530689947326,0.6577791797452892,0.6769290448765611,deleterious
Brevibacillus,Variovarax,Lysobacter,1.148939378176193,2.765970117073514,3.1779319863643747,0.1961949286073942,-0.8837062543576338,reciprocal
Brevibacillus,Variovarax,Mucilaginibacter,1.123900158512846,0.25191625780568805,0.2831287220797758,1.4052236383847647,0.6646094397002833,reciprocal
Brevibacillus,Variovarax,Niastella,0.09119672175151719,0.028237112064156168,0.002575132051981259,0.049789113345379395,0.9016454058512583,deleterious
Brevibacillus,Variovarax,Rhizobium,2.3964419574509312,2.2390938606778015,5.365858474399073,3.2483433332157245,-0.24581675568727723,beneficial
Burkholderia,Chitinophaga,Arthrobacter,0.3637568728293501,0.22587062486335827,0.08216199216430646,0.6230865197965894,0.7669984671478127,deleterious
Burkholderia,Chitinophaga,Bacillus,15.69866224075376,17.10751991229523,268.5651768800922,0.0,-1.0,reciprocal
Burkholderia,Chitinophaga,Bosea,2.8577074373480094,0.0,0.0,1.1029355082345673,1.0,reciprocal
Burkholderia,Chitinophaga,Lysobacter,5.939229257092673,0.7575646714598242,4.499350260873986,3.4499738001029465,-0.13200826293173867,beneficial
Burkholderia,Chitinophaga,Mucilaginibacter,0.7137454042161776,0.46471766624252486,0.3316900985386696,0.8447782191551325,0.43612574422935174,deleterious
Burkholderia,Chitinophaga,Niastella,0.07525942357893886,0.02735606175722097,0.0020588014392383036,0.05725319898614255,0.9305772381820627,deleterious
Burkholderia,Chitinophaga,Rhizobium,2.1604876393799217,2.7322304218483975,5.902950054341252,2.601977748456577,-0.38812467106408227,beneficial
Burkholderia,Chitinophaga,Variovarax,0.6027555229218836,0.2597319624031679,0.1565548748178485,0.5289423949244842,0.5432370580361469,deleterious
Burkholderia,Lysobacter,Arthrobacter,0.3637568728293501,0.19419396675333747,0.07063939006852082,0.44673389110930595,0.7269306605563138,deleterious
Burkholderia,Lysobacter,Bacillus,15.69866224075376,10.291889179650026,161.56889205059406,0.012925155828127852,-0.9998400171993163,reciprocal
Burkholderia,Lysobacter,Bosea,2.8577074373480094,0.48603649547428,1.3889501079394122,1.5947011528011363,0.06895948181646949,beneficial
Burkholderia,Lysobacter,Chitinophaga,0.275656244639964,0.5284793711448729,0.14567863881948542,1.043580949267946,0.7550095197403185,reciprocal
Burkholderia,Lysobacter,Mucilaginibacter,0.7137454042161776,0.9007631080572123,0.6429155286633155,1.514777618268887,0.4040713995153485,reciprocal
Burkholderia,Lysobacter,Niastella,0.07525942357893886,0.04449707663574843,0.0033488243385542947,0.08664819562094656,0.9255792171771624,deleterious
Burkholderia,Lysobacter,Rhizobium,2.1604876393799217,1.5899745493075694,3.4351203607076655,2.5945700136327887,-0.13940190870361543,beneficial
Burkholderia,Lysobacter,Variovarax,0.6027555229218836,0.27347951809164917,0.16484128993575672,0.8301543117224836,0.6686592590740392,deleterious
Burkholderia,Marmoricola,Arthrobacter,0.3637568728293501,0.25609092640416703,0.09315483454875104,0.19490793915309224,0.3532323989550271,deleterious
Burkholderia,Marmoricola,Bacillus,15.69866224075376,38.28484030587045,601.0207769030561,13.198927815206147,-0.9570221283563007,beneficial
Burkholderia,Marmoricola,Bosea,2.8577074373480094,0.0,0.0,0.0,0.0,deleterious
Burkholderia,Marmoricola,Chitinophaga,0.275656244639964,0.08464817282892914,0.023333797437657247,3.968479579376077,0.98830917418475,reciprocal
Burkholderia,Marmoricola,Lysobacter,5.939229257092673,1.7475352985949653,10.379012773217397,1.5485672341290064,-0.7403384034019949,beneficial
Burkholderia,Marmoricola,Mucilaginibacter,0.7137454042161776,0.24020865797260854,0.17144782568088504,1.5045836499745222,0.7954121647818805,reciprocal
Burkholderia,Marmoricola,Niastella,0.07525942357893886,0.0,0.0,0.018115607952861795,1.0,deleterious
Burkholderia,Marmoricola,Rhizobium,2.1604876393799217,1.792178642729136,3.871979805176983,1.9356499199714436,-0.33341138757878575,beneficial
Burkholderia,Marmoricola,Variovarax,0.6027555229218836,0.1707891944222496,0.10294413019339031,1.3926863124679427,0.8623401513408474,reciprocal
Burkholderia,Methylobacterium,Arthrobacter,0.3637568728293501,0.05128438867873888,0.01865504885074298,0.03208891490317068,0.2647382084217181,deleterious
Burkholderia,Methylobacterium,Bacillus,15.69866224075376,16.012820980979953,251.3798681020596,0.0,-1.0,reciprocal
Burkholderia,Methylobacterium,Bosea,2.8577074373480094,0.5258170298834738,1.5026312369822434,1.0250556241382196,-0.18893780720620038,beneficial
Burkholderia,Methylobacterium,Chitinophaga,0.275656244639964,0.26387675163208413,0.0727392744026928,3.153679281301197,0.9549102057610602,reciprocal
Burkholderia,Methylobacterium,Lysobacter,5.939229257092673,1.2645387741263274,7.5103856840191865,0.06952742090187407,-0.9816548237586694,reciprocal
Burkholderia,Methylobacterium,Mucilaginibacter,0.7137454042161776,1.5063306561440495,1.0751365830527546,2.566129744587525,0.4094710541266581,beneficial
Burkholderia,Methylobacterium,Niastella,0.07525942357893886,0.27942045887215194,0.021029022670880748,0.020704350192200214,-0.007779684612257945,deleterious
Burkholderia,Methylobacterium,Rhizobium,2.1604876393799217,1.3985644633975682,3.021581236046459,1.7555586384767947,-0.26501685753884485,beneficial
Burkholderia,Methylobacterium,Variovarax,0.6027555229218836,0.7782176175597931,0.46907496701927553,3.0823884004142945,0.7358413034352947,reciprocal
Burkholderia,Mucilaginibacter,Arthrobacter,0.3637568728293501,0.06773119508717981,0.02463768771790717,0.5394153564692026,0.9126405292132975,deleterious
Burkholderia,Mucilaginibacter,Bacillus,15.69866224075376,11.51537095224888,180.77591915634216,3.172939882418679,-0.9655019346246654,beneficial
Burkholderia,Mucilaginibacter,Bosea,2.8577074373480094,0.0,0.0,0.0,0.0,deleterious
Burkholderia,Mucilaginibacter,Chitinophaga,0.275656244639964,5.207694185977009,1.4355334225397967,4.4030419909879965,0.5082590115343166,beneficial
Burkholderia,Mucilaginibacter,Lysobacter,5.939229257092673,0.9167452198599323,5.444760031091964,1.9862491061275225,-0.46541605064672775,beneficial
Burkholderia,Mucilaginibacter,Niastella,0.07525942357893886,0.053788544370787277,0.004048094844495627,0.038057272053089425,0.807715968639247,deleterious
Burkholderia,Mucilaginibacter,Rhizobium,2.1604876393799217,2.2483014164464197,4.8574274198328595,1.9393243471177983,-0.42933789150640983,beneficial
Burkholderia,Mucilaginibacter,Variovarax,0.6027555229218836,0.3301064642851131,0.19897349450006743,0.7927944578991692,0.5987499010857924,deleterious
Burkholderia,Niastella,Arthrobacter,0.3637568728293501,0.30868964296692236,0.11228797920045626,0.7221364057328498,0.730861223070725,deleterious
Burkholderia,Niastella,Bacillus,15.69866224075376,8.338084570526345,130.89677340753346,0.0,-1.0,reciprocal
Burkholderia,Niastella,Bosea,2.8577074373480094,0.3466519934491442,0.9906299798511329,1.1001864976067803,0.052398916373975604,reciprocal
Burkholderia,Niastella,Chitinophaga,0.275656244639964,0.17018938967796657,0.04691376803619572,0.1495371765229877,0.5223869435551394,deleterious
Burkholderia,Niastella,Lysobacter,5.939229257092673,1.2468601378648392,7.405388210309456,1.7931373320137434,-0.6101250523764128,beneficial
Burkholderia,Niastella,Mucilaginibacter,0.7137454042161776,0.24190423505145278,0.1726580360284044,0.5934645889896502,0.549267883782089,deleterious
Burkholderia,Niastella,Rhizobium,2.1604876393799217,3.0310932611410255,6.5486395245029625,2.5890323376944044,-0.43332779361332613,beneficial
Burkholderia,Niastella,Variovarax,0.6027555229218836,0.3557783910199219,0.21444739012351943,0.8200625065132296,0.5854125884717001,deleterious
Burkholderia,Paenibacillus,Arthrobacter,0.3637568728293501,0.12519834617549158,0.04554175888820324,0.0917441467340086,0.3365413779106116,deleterious
Burkholderia,Paenibacillus,Bacillus,15.69866224075376,51.45374790915546,807.7550094467216,15.06837702170534,-0.9633739699928094,beneficial
Burkholderia,Paenibacillus,Bosea,2.8577074373480094,0.0,0.0,0.0,0.0,deleterious
Burkholderia,Paenibacillus,Chitinophaga,0.275656244639964,0.06802804673085548,0.018752355892019602,0.9288621145024616,0.9604219722727255,deleterious
Burkholderia,Paenibacillus,Lysobacter,5.939229257092673,0.7074685543646041,4.201817936555314,1.1481860428800734,-0.5707718920234346,beneficial
Burkholderia,Paenibacillus,Mucilaginibacter,0.7137454042161776,0.09971839441068792,0.07117354572644467,1.61213849407494,0.9154363017152275,reciprocal
Burkholderia,Paenibacillus,Niastella,0.07525942357893886,0.021863696669869054,0.0016454492086791102,0.00712867217861639,0.6249312868952005,deleterious
Burkholderia,Paenibacillus,Rhizobium,2.1604876393799217,2.113415916287765,4.566008964008508,2.5180593737954853,-0.2890922973292309,beneficial
Burkholderia,Paenibacillus,Variovarax,0.6027555229218836,0.037149297667195255,0.022391944341570987,2.0001824809594955,0.9778579773762957,reciprocal
Burkholderia,Rhizobium,Arthrobacter,0.3637568728293501,0.08609310785199865,0.031316959684403,0.27002405493700254,0.7921493712115587,deleterious
Burkholderia,Rhizobium,Bacillus,15.69866224075376,19.98773609442911,313.7807179037653,0.0,-1.0,reciprocal
Burkholderia,Rhizobium,Bosea,2.8577074373480094,0.724629717287107,2.070779732414751,3.2527459213503125,0.2220269546554389,beneficial
Burkholderia,Rhizobium,Chitinophaga,0.275656244639964,0.032221366091053354,0.008882020773829245,1.955437025154231,0.9909566413946439,reciprocal
Burkholderia,Rhizobium,Lysobacter,5.939229257092673,1.2082001799458448,7.175777857158994,1.453867250861772,-0.6630528294818324,beneficial
Burkholderia,Rhizobium,Mucilaginibacter,0.7137454042161776,1.3651684007165379,0.9743826719925781,2.4120124430027214,0.42453101962147693,reciprocal
Burkholderia,Rhizobium,Niastella,0.07525942357893886,0.05509370057525727,0.004146320148124515,0.02836189701532245,0.7449063338492313,deleterious
Burkholderia,Rhizobium,Variovarax,0.6027555229218836,0.24625293200080425,0.1484303147991918,2.2942725884420727,0.8784704315844246,reciprocal
Burkholderia,Rhodococcus,Arthrobacter,0.3637568728293501,0.10244189479223689,0.03726394329633738,0.22217735767629962,0.7127369994165457,deleterious
Burkholderia,Rhodococcus,Bacillus,15.69866224075376,20.054144711232084,314.8232443488308,0.0,-1.0,reciprocal
Burkholderia,Rhodococcus,Bosea,2.8577074373480094,0.908304022884462,2.5956671615700437,0.26392503100162346,-0.8154107206704377,reciprocal
Burkholderia,Rhodococcus,Chitinophaga,0.275656244639964,0.5871841741580683,0.16186098436043173,1.3452028576378314,0.7851969109074833,reciprocal
Burkholderia,Rhodococcus,Lysobacter,5.939229257092673,0.7139416730818666,4.240263272625515,0.5155149769305668,-0.7832047879950305,reciprocal
Burkholderia,Rhodococcus,Mucilaginibacter,0.7137454042161776,0.7296620384984904,0.5207929266093052,1.2622480206565796,0.415837390153166,reciprocal
Burkholderia,Rhodococcus,Niastella,0.07525942357893886,0.04119559929729187,0.003100357057103125,0.040563464367604454,0.857989660275188,deleterious
Burkholderia,Rhodococcus,Rhizobium,2.1604876393799217,2.5702495420271307,5.55299236567152,3.3170828919134348,-0.2520733374664573,beneficial
Burkholderia,Rhodococcus,Variovarax,0.6027555229218836,0.20994654402757046,0.1265464389309805,2.1144667413245544,0.8870631908407154,reciprocal
Burkholderia,Variovarax,Arthrobacter,0.3637568728293501,0.43218369734360684,0.15720979023353673,0.5270007097798945,0.5404636724211316,deleterious
Burkholderia,Variovarax,Bacillus,15.69866224075376,8.241069701227817,129.373769742085,0.0,-1.0,reciprocal
Burkholderia,Variovarax,Bosea,2.8577074373480094,0.8161026677324218,2.332182663218493,3.6235833638655963,0.21683200696172514,beneficial
Burkholderia,Variovarax,Chitinophaga,0.275656244639964,0.07633674720695935,0.021042701063100678,0.8969771266820132,0.9541563255451969,deleterious
Burkholderia,Variovarax,Lysobacter,5.939229257092673,2.765970117073514,16.42773064356706,2.2844314298221966,-0.7558345827849676,beneficial
Burkholderia,Variovarax,Mucilaginibacter,0.7137454042161776,0.25191625780568805,0.1798040712561476,0.7868427579967532,0.6279839423978372,deleterious
Burkholderia,Variovarax,Niastella,0.07525942357893886,0.028237112064156168,0.0021251087774822935,0.04235195419994012,0.9044402379464198,deleterious
Burkholderia,Variovarax,Rhizobium,2.1604876393799217,2.2390938606778015,4.837534609405859,2.909706007097914,-0.24884067731175596,beneficial
Chitinophaga,Lysobacter,Arthrobacter,0.22587062486335827,0.19419396675333747,0.043862712615270555,0.22083636789296973,0.668584322007835,deleterious
Chitinophaga,Lysobacter,Bacillus,17.10751991229523,10.291889179650026,176.06869907599864,11.915306683852299,-0.8732306332585117,beneficial
Chitinophaga,Lysobacter,Bosea,0.0,0.48603649547428,0.0,0.0,0.0,deleterious
Chitinophaga,Lysobacter,Burkholderia,3.5766359922454973,5.784293841813896,20.688313544355562,5.613595003494496,-0.5731416225342053,beneficial
Chitinophaga,Lysobacter,Mucilaginibacter,0.46471766624252486,0.9007631080572123,0.41860052941371095,0.6909622924487963,0.24546763614330555,deleterious
Chitinophaga,Lysobacter,Niastella,0.02735606175722097,0.04449707663574843,0.0012172647764633283,0.0036211974401943316,0.4968381597472938,deleterious
Chitinophaga,Lysobacter,Rhizobium,2.7322304218483975,1.5899745493075694,4.344176833582836,1.7073945383187634,-0.4357186147563372,beneficial
Chitinophaga,Lysobacter,Variovarax,0.2597319624031679,0.27347951809164917,0.0710313719110167,0.22475144513954295,0.519705893538265,deleterious
Chitinophaga,Marmoricola,Arthrobacter,0.22587062486335827,0.25609092640416703,0.0578434175687455,0.009943916325054735,-0.7066143258965317,deleterious
Chitinophaga,Marmoricola,Bacillus,17.10751991229523,38.28484030587045,654.9586678717218,9.512934445788781,-0.9713669194812538,beneficial
Chitinophaga,Marmoricola,Bosea,0.0,0.0,0.0,0.0,0.0,deleterious
Chitinophaga,Marmoricola,Burkholderia,3.5766359922454973,3.0574588634671507,10.935417415886622,6.799987619101146,-0.2331736878084966,beneficial
Chitinophaga,Marmoricola,Lysobacter,0.7575646714598242,1.7475352985949653,1.3238710043445407,1.249000865137138,-0.02909983201864062,beneficial
Chitinophaga,Marmoricola,Mucilaginibacter,0.46471766624252486,0.24020865797260854,0.11162920694427951,0.9448637677624852,0.7886796985559459,deleterious
Chitinophaga,Marmoricola,Niastella,0.02735606175722097,0.0,0.0,0.05736686920763502,1.0,deleterious
Chitinophaga,Marmoricola,Rhizobium,2.7322304218483975,1.792178642729136,4.8966450090515155,1.835686005849985,-0.4546655529008201,beneficial
Chitinophaga,Marmoricola,Variovarax,0.2597319624031679,0.1707891944222496,0.04435941262454707,0.045798881984699544,0.015966022498442915,deleterious
Chitinophaga,Methylobacterium,Arthrobacter,0.22587062486335827,0.05128438867873888,0.011583636916602087,0.0,-1.0,deleterious
Chitinophaga,Methylobacterium,Bacillus,17.10751991229523,16.012820980979953,273.9396537841334,0.0,-1.0,reciprocal
Chitinophaga,Methylobacterium,Bosea,0.0,0.5258170298834738,0.0,0.9511861125383445,1.0,deleterious
Chitinophaga,Methylobacterium,Burkholderia,3.5766359922454973,5.043638049050061,18.03925737809131,5.658603803401754,-0.5224375938347666,beneficial
Chitinophaga,Methylobacterium,Lysobacter,0.7575646714598242,1.2645387741263274,0.9579699009692201,0.049618833320166394,-0.9015097496992944,deleterious
Chitinophaga,Methylobacterium,Mucilaginibacter,0.46471766624252486,1.5063306561440495,0.7000184671128339,2.210169009451419,0.5189186451044241,reciprocal
Chitinophaga,Methylobacterium,Niastella,0.02735606175722097,0.27942045887215194,0.007643843329137611,0.06521301841685719,0.7901681970385495,deleterious
Chitinophaga,Methylobacterium,Rhizobium,2.7322304218483975,1.3985644633975682,3.8212003738109157,1.7663706011132752,-0.36775009783665785,beneficial
Chitinophaga,Methylobacterium,Variovarax,0.2597319624031679,0.7782176175597931,0.20212798898552312,0.27149400149826164,0.14645859758725327,deleterious
Chitinophaga,Mucilaginibacter,Arthrobacter,0.22587062486335827,0.06773119508717981,0.015298487357083326,0.3937045563693737,0.9251913275867207,deleterious
Chitinophaga,Mucilaginibacter,Bacillus,17.10751991229523,11.51537095224888,196.9994378630638,0.0,-1.0,reciprocal
Chitinophaga,Mucilaginibacter,Bosea,0.0,0.0,0.0,0.0,0.0,deleterious
Chitinophaga,Mucilaginibacter,Burkholderia,3.5766359922454973,3.478289511583679,12.440575458580199,4.148313285322275,-0.4998684541968422,beneficial
Chitinophaga,Mucilaginibacter,Lysobacter,0.7575646714598242,0.9167452198599323,0.6944937912955539,1.1611947317130222,0.25149745478881286,reciprocal
Chitinophaga,Mucilaginibacter,Niastella,0.02735606175722097,0.053788544370787277,0.0014714427416382772,0.08648790603745776,0.9665426640360035,deleterious
Chitinophaga,Mucilaginibacter,Rhizobium,2.7322304218483975,2.2483014164464197,6.142877527499751,2.3025176599959267,-0.45472826105164305,beneficial
Chitinophaga,Mucilaginibacter,Variovarax,0.2597319624031679,0.3301064642851131,0.0857391997707437,0.06344954290988594,-0.14940575582551507,deleterious
Chitinophaga,Niastella,Arthrobacter,0.22587062486335827,0.30868964296692236,0.06972392254578572,0.5644440149877502,0.7801089635122128,deleterious
Chitinophaga,Niastella,Bacillus,17.10751991229523,8.338084570526345,142.64394782068106,5.4136771818738625,-0.9268706737423293,beneficial
Chitinophaga,Niastella,Bosea,0.0,0.3466519934491442,0.0,0.0,0.0,deleterious
Chitinophaga,Niastella,Burkholderia,3.5766359922454973,3.7962430251071453,13.577779438909143,2.4934132623401446,-0.6897040177800469,beneficial
Chitinophaga,Niastella,Lysobacter,0.7575646714598242,1.2468601378648392,0.944577190697928,1.6337317077205311,0.26728935289535405,reciprocal
Chitinophaga,Niastella,Mucilaginibacter,0.46471766624252486,0.24190423505145278,0.11241717156729432,0.34956173114540195,0.5133233534813328,deleterious
Chitinophaga,Niastella,Rhizobium,2.7322304218483975,3.0310932611410255,8.281645219549178,2.5063721646343615,-0.5353414672265937,beneficial
Chitinophaga,Niastella,Variovarax,0.2597319624031679,0.3557783910199219,0.09240701968024594,0.4504435479079546,0.6595489617306812,deleterious
Chitinophaga,Paenibacillus,Arthrobacter,0.22587062486335827,0.12519834617549158,0.028278628682517324,0.08291491679928585,0.4913620469608082,deleterious
Chitinophaga,Paenibacillus,Bacillus,17.10751991229523,51.45374790915546,880.2460169180962,15.158231260100399,-0.966142150227807,beneficial
Chitinophaga,Paenibacillus,Bosea,0.0,0.0,0.0,0.0,0.0,deleterious
Chitinophaga,Paenibacillus,Burkholderia,3.5766359922454973,2.7875228662997364,9.96995461281497,2.6989264415326124,-0.573928205663211,beneficial
Chitinophaga,Paenibacillus,Lysobacter,0.7575646714598242,0.7074685543646041,0.5359531829553781,1.164283437773527,0.3695545944356725,reciprocal
Chitinophaga,Paenibacillus,Mucilaginibacter,0.46471766624252486,0.09971839441068792,0.04634089953198652,0.5341439205957128,0.8403372562893476,deleterious
Chitinophaga,Paenibacillus,Niastella,0.02735606175722097,0.021863696669869054,0.0005981046363420843,0.007862289799116755,0.8586106969586823,deleterious
Chitinophaga,Paenibacillus,Rhizobium,2.7322304218483975,2.113415916287765,5.774339260500038,3.465738598889087,-0.24984645116005286,beneficial
Chitinophaga,Paenibacillus,Variovarax,0.2597319624031679,0.037149297667195255,0.009648859985000051,0.912252799590682,0.9790674853770388,deleterious
Chitinophaga,Rhizobium,Arthrobacter,0.22587062486335827,0.08609310785199865,0.01944590406695943,0.21275139964179432,0.8325053413079204,deleterious
Chitinophaga,Rhizobium,Bacillus,17.10751991229523,19.98773609442911,341.9405932371481,0.0,-1.0,reciprocal
Chitinophaga,Rhizobium,Bosea,0.0,0.724629717287107,0.0,0.4597625635499631,1.0,deleterious
Chitinophaga,Rhizobium,Burkholderia,3.5766359922454973,6.103576154094049,21.830270154144124,6.4040460656987985,-0.5463643591837318,beneficial
Chitinophaga,Rhizobium,Lysobacter,0.7575646714598242,1.2082001799458448,0.9152897723783744,0.2859452144609332,-0.5239146085591249,deleterious
Chitinophaga,Rhizobium,Mucilaginibacter,0.46471766624252486,1.3651684007165379,0.6344178732090295,0.7700624804701676,0.0965799250276456,deleterious
Chitinophaga,Rhizobium,Niastella,0.02735606175722097,0.05509370057525727,0.0015071466753705783,4.716187280731567,0.9993610664282896,reciprocal
Chitinophaga,Rhizobium,Variovarax,0.2597319624031679,0.24625293200080425,0.06395975727610276,0.6332749596889143,0.8165330677895323,deleterious
Chitinophaga,Rhodococcus,Arthrobacter,0.22587062486335827,0.10244189479223689,0.023138614788908954,0.0,-1.0,deleterious
Chitinophaga,Rhodococcus,Bacillus,17.10751991229523,20.054144711232084,343.07667997145296,0.0,-1.0,reciprocal
Chitinophaga,Rhodococcus,Bosea,0.0,0.908304022884462,0.0,0.3440057568236977,1.0,deleterious
Chitinophaga,Rhodococcus,Burkholderia,3.5766359922454973,4.378491303156501,15.660269586603434,4.664850432857922,-0.5409768376874218,beneficial
Chitinophaga,Rhodococcus,Lysobacter,0.7575646714598242,0.7139416730818666,0.5408569890097416,0.1523923124765175,-0.5603535058750057,deleterious
Chitinophaga,Rhodococcus,Mucilaginibacter,0.46471766624252486,0.7296620384984904,0.3390868396767818,1.6316377297735476,0.6558759707640329,reciprocal
Chitinophaga,Rhodococcus,Niastella,0.02735606175722097,0.04119559929729187,0.0011269493585024453,0.061756372101021625,0.9641574480372247,deleterious
Chitinophaga,Rhodococcus,Rhizobium,2.7322304218483975,2.5702495420271307,7.022513990468438,2.95245208734668,-0.40802764353994175,beneficial
Chitinophaga,Rhodococcus,Variovarax,0.2597319624031679,0.20994654402757046,0.05452982788004397,0.08643610552636727,0.22634034248782678,deleterious
Chitinophaga,Variovarax,Arthrobacter,0.22587062486335827,0.43218369734360684,0.09761760177475699,0.5635538872499889,0.7047132146646348,deleterious
Chitinophaga,Variovarax,Bacillus,17.10751991229523,8.241069701227817,140.9842640123678,0.0,-1.0,reciprocal
Chitinophaga,Variovarax,Bosea,0.0,0.8161026677324218,0.0,0.33969192086427114,1.0,deleterious
Chitinophaga,Variovarax,Burkholderia,3.5766359922454973,4.151129717313756,14.847079955424256,4.027815163975265,-0.5732092667539649,beneficial
Chitinophaga,Variovarax,Lysobacter,0.7575646714598242,2.765970117073514,2.095401243008488,0.9472127374355123,-0.37736910201320506,reciprocal
Chitinophaga,Variovarax,Mucilaginibacter,0.46471766624252486,0.25191625780568805,0.11706993541600959,0.415249187112054,0.5601513060059656,deleterious
Chitinophaga,Variovarax,Niastella,0.02735606175722097,0.028237112064156168,0.0007724561814726255,0.04514537607839952,0.9663548498064582,deleterious
Chitinophaga,Variovarax,Rhizobium,2.7322304218483975,2.2390938606778015,6.117720363517867,2.2125906299587403,-0.4687855875509569,beneficial
Lysobacter,Marmoricola,Arthrobacter,0.19419396675333747,0.25609092640416703,0.04973131284796221,0.12904822434923546,0.4436576620834688,deleterious
Lysobacter,Marmoricola,Bacillus,10.291889179650026,38.28484030587045,394.0233336886173,10.553733100380576,-0.9478283176842314,beneficial
Lysobacter,Marmoricola,Bosea,0.48603649547428,0.0,0.0,0.0,0.0,deleterious
Lysobacter,Marmoricola,Burkholderia,5.784293841813896,3.0574588634671507,17.68524047555235,2.7246667194861858,-0.7330054768550317,beneficial
Lysobacter,Marmoricola,Chitinophaga,0.5284793711448729,0.08464817282892914,0.044734813145194986,2.024220967233044,0.9567561437808819,reciprocal
Lysobacter,Marmoricola,Mucilaginibacter,0.9007631080572123,0.24020865797260854,0.21637109733765872,1.758933095589514,0.780923770513521,reciprocal
Lysobacter,Marmoricola,Niastella,0.04449707663574843,0.0,0.0,0.09336242512029208,1.0,deleterious
Lysobacter,Marmoricola,Rhizobium,1.5899745493075694,1.792178642729136,2.8495184297519094,1.948066070743573,-0.18789713009020198,beneficial
Lysobacter,Marmoricola,Variovarax,0.27347951809164917,0.1707891944222496,0.0467073465858578,0.7329941001437869,0.8801917149653481,deleterious
Lysobacter,Methylobacterium,Arthrobacter,0.19419396675333747,0.05128438867873888,0.009959118870044255,0.0,-1.0,deleterious
Lysobacter,Methylobacterium,Bacillus,10.291889179650026,16.012820980979953,164.80217898982048,0.0,-1.0,reciprocal
Lysobacter,Methylobacterium,Bosea,0.48603649547428,0.5258170298834738,0.2555662664652584,0.0,-1.0,deleterious
Lysobacter,Methylobacterium,Burkholderia,5.784293841813896,5.043638049050061,29.17388450745852,5.246279022117487,-0.6951624580394832,beneficial
Lysobacter,Methylobacterium,Chitinophaga,0.5284793711448729,0.26387675163208413,0.13945341976227563,1.0893564024067488,0.7730268472038733,reciprocal
Lysobacter,Methylobacterium,Mucilaginibacter,0.9007631080572123,1.5063306561440495,1.3568470835901738,2.0614836264825724,0.2061346904838833,beneficial
Lysobacter,Methylobacterium,Niastella,0.04449707663574843,0.27942045887215194,0.012433393572030138,0.055117948696693175,0.6318831527412335,deleterious
Lysobacter,Methylobacterium,Rhizobium,1.5899745493075694,1.3985644633975682,2.2236819023681313,2.0188573371291705,-0.048278767425903764,beneficial
Lysobacter,Methylobacterium,Variovarax,0.27347951809164917,0.7782176175597931,0.21282657902068355,0.145766414070519,-0.18700913359204668,deleterious
Lysobacter,Mucilaginibacter,Arthrobacter,0.19419396675333747,0.06773119508717981,0.013152989446923611,0.17559426056933763,0.8606285448313505,deleterious
Lysobacter,Mucilaginibacter,Bacillus,10.291889179650026,11.51537095224888,118.51492170310645,5.3663846116159775,-0.9133624794368477,beneficial
Lysobacter,Mucilaginibacter,Bosea,0.48603649547428,0.0,0.0,0.0,0.0,deleterious
Lysobacter,Mucilaginibacter,Burkholderia,5.784293841813896,3.478289511583679,20.11944860189934,2.9044150169754106,-0.747703941870608,beneficial
